Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds)
304,26339,26339.000,2443,2920,3112,5419,3472,5523,6058,15031,226873
305,28509,28509.000,2441,2932,3122,5339,3474,5515,6066,22646,421246
306,26800,26800.000,2433,2935,3128,4657,3530,5568,6160,14621,228480
307,26127,26127.000,2436,2924,3117,5464,3492,5497,6021,15108,218574
308,29037,29037.000,2444,2930,3121,5203,3511,5597,6298,13802,217296
309,26146,26146.000,2423,2925,3109,4820,3455,5521,6108,14117,223184
310,26894,26894.000,2437,2923,3117,5264,3469,5439,5956,9426,420351
311,28441,28441.000,2424,2929,3118,5399,3468,5513,6089,20803,228595
312,26183,26183.000,2440,2918,3113,4766,3459,5494,6019,14345,423391
313,26152,26152.000,2442,2917,3117,5357,3514,5474,5997,30928,225430
314,27746,27746.000,2446,2923,3120,5422,3477,5562,6168,18624,422662
315,27008,27008.000,2439,2919,3122,4787,3500,5567,6111,17090,224010
316,25666,25666.000,2431,2926,3123,5476,3507,5592,6132,19608,230917
317,26050,26050.000,2446,2899,3110,5365,3494,5554,6094,20042,226832
318,27163,27163.000,2427,2924,3115,5212,3539,5547,6098,11335,224308
319,28303,28303.000,2428,2922,3114,5068,3500,5492,6045,15331,218258
320,27048,27048.000,2430,2897,3117,4972,3519,5491,6042,21845,440879
321,26159,26159.000,2434,2888,3106,5350,3464,5493,6028,13932,245329
322,27486,27486.000,2442,2922,3119,5481,3474,5458,5956,23463,421300
323,27096,27096.000,2439,2914,3108,4955,3449,5466,5988,17215,224921
324,27990,27990.000,2445,2911,3110,4822,3494,5595,6251,18220,226072
325,25606,25606.000,2437,2919,3123,5551,3530,5558,6143,14684,228187
326,28017,28017.000,2439,2914,3111,5236,3474,5462,5978,18669,221125
327,27740,27740.000,2436,2894,3106,4722,3458,5496,6004,15561,224397
328,26569,26569.000,2444,2923,3108,5299,3458,5462,5960,19412,230354
329,27563,27563.000,2438,2918,3112,5415,3456,5491,6062,20373,425950
330,27370,27370.000,2433,2910,3113,5200,3506,5616,6535,19204,428093
331,26715,26715.000,2440,2928,3105,5022,3450,5485,6022,15583,424575
332,27981,27981.000,2436,2924,3108,5124,3442,5478,5987,24540,429491
333,27685,27685.000,2441,2914,3099,4988,3455,5453,6035,17976,224258
334,26677,26677.000,2434,2925,3110,4935,3463,5495,6034,24303,237743
335,27551,27551.000,2428,2934,3109,5300,3458,5484,6022,18862,225207
336,27392,27392.000,2441,2924,3111,5244,3462,5472,6058,17527,226706
337,28134,28134.000,2440,2910,3105,4631,3455,5482,6038,20100,421334
338,25143,25143.000,2433,2926,3109,5570,3476,5498,6081,32850,424670
339,27082,27082.000,2431,2925,3118,5225,3542,5536,6086,12450,228725
340,27486,27486.000,2441,2915,3108,5181,3491,5599,6167,17286,419082
341,26222,26222.000,2445,2920,3107,5212,3462,5507,5988,25916,435419
342,26857,26857.000,2437,2921,3117,5369,3492,5506,6065,23550,225244
343,26864,26864.000,2426,2925,3107,5033,3468,5495,6023,20786,227933
344,27519,27519.000,2426,2935,3113,5076,3463,5510,6083,18939,426303
345,27917,27917.000,2448,2925,3105,5236,3460,5485,6026,19410,224349
346,26505,26505.000,2426,2933,3107,5410,3452,5530,6135,15276,415115
347,26308,26308.000,2439,2908,3090,4974,3451,5481,5997,15410,420469
348,27290,27290.000,2438,2914,3109,5217,3498,5480,6036,19201,421928
349,28074,28074.000,2439,2909,3111,4880,3502,5529,6095,14121,226344
350,26435,26435.000,2429,2887,3104,5296,3459,5443,5990,13118,225646
351,27503,27503.000,2438,2921,3106,5534,3457,5480,6028,22823,229886
352,27138,27138.000,2443,2907,3095,4704,3451,5462,5995,20740,228099
353,26377,26377.000,2440,2872,3101,5312,3448,5410,5936,18865,230432
354,27210,27210.000,2437,2904,3104,5206,3451,5516,6039,11165,220780
355,26056,26056.000,2437,2916,3108,5307,3467,5538,6115,14350,224368
356,27101,27101.000,2435,2923,3115,5498,3467,5515,6044,13902,424081
357,28619,28619.000,2432,2904,3112,4833,3460,5493,6016,17100,427899
