Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds)
243,58695,58695.000,335,525,2642,2383,3640,4494,5165,6809,14472
244,58741,58741.000,343,517,2554,2381,3656,4534,5229,6917,14767
245,57503,57503.000,322,512,2599,2433,3686,4546,5178,7199,37006
246,58849,58849.000,340,528,2535,2375,3654,4495,5106,6821,12885
247,57962,57962.000,324,524,2623,2412,3714,4567,5246,6970,13002
248,58145,58145.000,345,522,2605,2405,3692,4591,5236,6913,14166
249,57743,57743.000,334,530,2591,2424,3741,4644,5329,6990,12356
250,56635,56635.000,325,508,2370,2468,3770,4710,5430,7651,38889
251,57807,57807.000,337,519,2554,2419,3766,4641,5303,7068,13950
252,54654,54654.000,335,528,2621,2559,3743,4592,5261,7102,67197
253,58304,58304.000,338,522,2603,2398,3707,4594,5264,6874,15958
254,58299,58299.000,342,529,2543,2400,3687,4606,5312,6897,13985
255,57659,57659.000,320,523,2609,2424,3643,4493,5144,6974,36662
256,58660,58660.000,338,520,2557,2384,3671,4552,5233,6839,11983
257,57983,57983.000,345,527,2609,2412,3732,4555,5181,6963,12174
258,58662,58662.000,341,521,2568,2385,3683,4571,5253,6753,11750
259,58334,58334.000,338,509,2577,2395,3693,4590,5294,7031,15757
260,57361,57361.000,328,514,2559,2442,3693,4604,5294,7224,34443
261,59318,59318.000,336,523,2561,2354,3625,4442,5039,6609,13934
262,58255,58255.000,326,516,2514,2399,3723,4623,5366,7125,12394
263,57506,57506.000,335,510,2529,2433,3788,4707,5443,7139,17696
264,56267,56267.000,325,503,2368,2485,3790,4795,5609,7795,35729
265,58555,58555.000,325,509,2460,2388,3717,4576,5318,7110,13731
266,58000,58000.000,343,518,2424,2410,3760,4644,5340,7105,13703
267,58228,58228.000,341,519,2572,2403,3714,4595,5233,6783,14548
268,58484,58484.000,329,512,2455,2390,3732,4615,5310,7021,17885
269,56768,56768.000,336,511,2423,2463,3740,4700,5433,7225,40672
270,58355,58355.000,341,518,2604,2397,3681,4558,5265,6870,15385
271,58002,58002.000,344,518,2554,2411,3728,4640,5356,6969,13217
272,59063,59063.000,344,525,2549,2368,3642,4488,5151,6706,14152
273,58907,58907.000,332,517,2480,2373,3685,4564,5198,6843,12304
274,56976,56976.000,334,521,2490,2454,3693,4560,5269,7265,39926
275,58472,58472.000,342,522,2570,2394,3706,4561,5198,6819,13981
276,58716,58716.000,343,521,2625,2379,3680,4482,5079,6724,13088
277,56073,56073.000,346,533,2549,2494,3655,4515,5223,7119,55939
278,57613,57613.000,340,524,2637,2427,3744,4645,5274,6947,14364
